smiles,pred,max_tan_to_sd1_actives
C=CC(C)(C)c1[nH]cnc1/C=C1/N=C(O)[C@@H]2C[C@@]3(C(C)(C)C=C)c4ccccc4N[C@H]3N2C1=O,0.2579600214958191,0.23913044
OCCCCCCCC/C=C\[C@H](O)C#CC#C[C@@H](O)CCO,0.2579504251480102,0.16923077
C/C(=N\C(CO)(CO)CO)c1c(O)n(-c2ccccc2)c2ccccc2c1=O,0.2579436600208282,0.2264151
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)CCCO)C(C)(C)CC(O)C1,0.2579344511032104,0.15789473
S=C(NC[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2CN1CCN(c2ccccn2)CC1)Nc1ccccc1,0.2579153180122375,0.2361111
CN(C)c1ccc(C(=O)N2CCN3C(=O)c4cc(Br)ccc4NC(=O)[C@H]3C2)cc1,0.2579059898853302,0.20547946
S=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCc2ccccc21)Nc1ccc(-n2cccn2)cc1,0.2578959763050079,0.2
CCN1CCC2(CC1)N=C(c1ccc(C)cc1C)C[C@@H](c1cc(Cl)ccc1O)N2,0.2578577101230621,0.22580644
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)oc(CC(O)C(Cl)Cl)cc2c1,0.2578350901603699,0.2345679
CCOc1ccc(/C=N/NC(=O)c2ccccc2O)cc1CN1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,0.2578331530094147,0.24509804
CCC(C)CCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC(C)C,0.2577768862247467,0.22413793
O=C(NCCN1CCOCC1)[C@H]1C[C@@H](O)[C@H](O)[C@@H]2N/C(=N\c3ccc(Cl)cc3)S[C@@H]21,0.2577735483646393,0.2647059
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,0.257771372795105,0.2647059
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CO)C(C)(C)CCC1,0.257762461900711,0.15584415
CC1C(=O)N2C1CC(SCCN)C2C(=O)O,0.2577593326568603,0.24528302
C/C(=N\c1cccc(O)c1)c1c(O)n(-c2ccccc2)c2ccccc2c1=O,0.2577479779720306,0.21818182
CC1C(O)CC(n2ccnc2)C2CC(CCCCCCCC(O)CC(=O)O)C=CN12,0.2577372193336487,0.17105263
C[C@@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@@H]1N(CCN2CCOCC2)C(=O)[C@H]2[C@@H](C(=O)Nc3cc(Cl)cc(Cl)c3)[C@H]3C=C[C@@]12O3,0.2577292323112488,0.24561404
COc1cc(O)c2c(c1)C[C@H](C[C@@H](O)C(Cl)Cl)OC2=O,0.257726788520813,0.25454545
COc1ccc(Cc2[nH]c(=N)n(C)c2Cc2cc(O)c(OC)c(O)c2)cc1,0.2577147781848907,0.26785713
COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(O)c5c(=O)c(OC)c6c(c(c1[C@H](C(C)=O)[C@](C)(O)C6)c23)c54,0.2577010989189148,0.2631579
CC[C@H]1/C=C/[C@H](O)[C@H](CC(C)(C)O)OC(=O)[C@@]2(C)CCC(=O)NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O,0.2576687037944793,0.16190477
COc1ccc2c(c1)CN(C(=O)c1ccc(Cl)cc1)CC[C@H]1COC(=O)N21,0.2576574683189392,0.25510204
CC(/C=C\[C@]1(C)[C@H](C)C=CC(=O)[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2576437592506408,0.18421052
CC[C@H]1/C=C\[C@H](O)[C@H](CC(C)(C)O)OC(=O)[C@@]2(C)CCC(=O)NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O,0.2576424777507782,0.16190477
CCCCCCCC1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)O1,0.2576403617858886,0.2815534
CC(/C=C/[C@]1(C)[C@H](C)C=CC(=O)[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2576199173927307,0.18421052
CC(/C=C/[C@]1(C)[C@H](C)C(=O)C=C[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2576199173927307,0.18421052
CC(=O)OC1C(C)C(CC=O)OC(C(C)C(O)C(C)C=CC=C(C)C(=O)NC2=CC(=O)c3c(c(O)c(C)c4oc(C)cc34)C2=O)C1C,0.2576077282428741,0.19117647
CC1(C)OC(=O)C(=CNc2ccc(Cl)cc2)C(=O)O1,0.257598727941513,0.24444444
CCC1CCCC(C)CCC(O[C@H]2OC(C)[C@@H](O)[C@H](N)C2O)C(C)CCC/N=C/1O,0.2575911283493042,0.22077923
CC(C)CCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC(C)C,0.2575848698616028,0.25
CC[C@]1(CNC(=N)NC2CCCCC2)C#CC[C@H](Cc2ccc(O)c(OC)c2)[C@@H](OC(C)=O)C[C@@H](O)CC1,0.2575824856758117,0.26881722
CCCCCCC[C@@H]1C[C@@H]2CCC3=C(C(=O)OCCCCNC(=N)N)C(CCCCC)=NC(=N1)N32,0.2575802206993103,0.20930232
C=C(Cl)[C@@](Cl)(CBr)CC[C@@H](Br)C(C)(C)Cl,0.2575484216213226,0.11764706
C[C@@H]1CCCN(CCCN2C(=O)[C@@H]3[C@H](C(=O)Nc4ccc(Cl)c(Cl)c4)[C@@H]4C=C[C@@]3(O4)[C@@H]2C(=O)NC2CCCCC2)C1,0.2575361430644989,0.20661157
COC(=O)C[C@H]1O[C@H](C)C2=C(C(=O)c3ccc([C@H]4C[C@@H](N(C)C)[C@H](O)C(C)O4)c(O)c3C2=O)[C@H]1O,0.2575239539146423,0.26666668
CC[C@H]1C(=O)N2C(C(=O)O)=C(SCCN)C[C@@H]12,0.2574990093708038,0.2345679
C[C@H]1CCCN(c2ccccc2)N1C(=S)Nc1ccccc1,0.2574977278709411,0.2580645
S=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCN(c2ccccn2)CC1)Nc1ccccc1,0.2574918568134308,0.2361111
CCCCCCCCCCCCCC(=O)O[C@@H](c1ccccc1)[C@@H](N)C(=O)OCC,0.2574585080146789,0.2820513
CC(C)=CC(=O)NC1=C(/C(C)=N/c2ccccc2N(C)C=O)C(=O)[C@]2(C)[C@@H]3O[C@@H]3[C@H](C)N12,0.2574544250965118,0.18478261
CC1=C\C=C\C=C\C=C/C=C[C@H](C)C\N=C(O)/C(C)=C/C=C/C=C/C=C\C=C/[C@H](C)C\N=C\1O,0.2574392259120941,0.17021276
CCN1CCC2(CC1)N=C(c1ccccc1)C[C@H](c1cc(Cl)ccc1O)N2,0.2574344873428345,0.24242425
CCCCCCCCCCCCC/C=C/[C@@H](OC(C)=O)[C@H](COC(C)=O)NC(C)=O,0.2574336528778076,0.25862068
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@H](N(C)C(=O)CN=CN)[C@@H](OC)C[C@@H]2N)O1,0.2574045956134796,0.29213482
CCCCCCCCCCCCCCC[C@@H]1CC(=O)NCCCN(C)CCCCN(C)CCCN1,0.2574016749858856,0.24
C/C=C/C/C(C)=C\[C@H]1C/C=C/C=C/C[C@H](C)/C=C(\C)[C@@H](OC)CCC[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC(=O)O1,0.2573939859867096,0.2519084
CC(=O)C(=S)Nc1ccc(Br)cc1,0.2573853135108948,0.25641027
C=CC#CC#CC(=S)/C=C/C(=S)C#CC,0.257373034954071,0.13043478
CCCC[Si](Cl)(Cl)CC,0.2573285698890686,0.23076923
CC(C)=CCC[C@H](C)/C=C/C=C(\C)C(=O)NC(=N)NCCCCNC(=N)N,0.2572919130325317,0.21875
COc1ccc(/C=C/N2C(=O)[C@H](CCCNC(=N)N)N=C2O)cc1Br,0.2572758197784424,0.22058824
COCCNC(=O)[C@H]1C[C@@H](NCC2CC2)[C@H](c2cnc(-c3ccccc3)[nH]2)[C@@H]1O,0.2572648525238037,0.23809524
O=C(COc1ccc(Cl)cc1Cl)N/N=C/c1ccc(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1,0.2572450935840606,0.28787878
COC(=O)[C@@H](C[C@H](C)C(Cl)Cl)N(C)C(=O)C[C@H](C)C(Cl)Cl,0.257240891456604,0.18181819
CC1(C)C[C@@](O)([C@H](O)[C@@H]2[C@H](O)C[C@]3(C)[C@@H](Br)CC[C@@](C)(O)[C@@H]23)CC[C@@H]1Br,0.2572170794010162,0.19512194
OCC(O)CO[Si](c1ccccc1)(c1ccccc1)c1ccccc1,0.2572150826454162,0.26
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO,0.2571960985660553,0.29787233
Cc1cc(O)c2c(c1)[C@H]1OC(=O)CN1C1=C2C(=O)c2cccc(O[C@H]3C[C@@H](O)[C@@H](O)[C@H](C)O3)c2C1=O,0.2571304142475128,0.2952381
C/C=C1\NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccccc2)[C@@H](C)OC1=O,0.2571245431900024,0.27083334
CC(C)[C@@H]1Oc2ccc(cc2)/C=C\N=C(\O)[C@H](Cc2ccccc2)/N=C(\O)[C@H]1NC(=O)[C@@H]1CCCN1C,0.2571187615394592,0.22330096
C/C=C1\NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)[C@@H](C)OC1=O,0.2571112811565399,0.27083334
C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]1(COC3=O)C(C=O)[C@](C)(COC(C)=O)CC[C@@H]1OC(C)=O,0.2570977210998535,0.24242425
O=C(Nc1ccc(Br)cc1)[C@@H]1[C@H]2C=C[C@]3(O2)[C@H](C(=O)NC2CCCCC2)N(CCN2CCOCC2)C(=O)[C@@H]13,0.2570749521255493,0.24545455
CC(=O)N1CCC2(CC1)N=C(c1cc(Cl)ccc1O)C[C@H](c1ccccc1O)N2,0.2570449113845825,0.25773194
CCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCC(=O)OC,0.2570428252220154,0.29090908
CC(Br)(CCl)C(O)CC1OC1(C)/C(Cl)=C\Br,0.2570006549358368,0.14285715
C[C@@H]1CCCN(CCCN2C(=O)[C@@H]3[C@@H](C(=O)Nc4ccc(Cl)c(Cl)c4)[C@@H]4C=C[C@@]3(O4)[C@@H]2C(=O)NC2CCCCC2)C1,0.2569771111011505,0.20661157
CSCC[C@@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)N(C)C(=O)[C@@H](N)C(C)C,0.2569734454154968,0.27419356
C[C@@H]1CCCN(CCCN2C(=O)[C@@H]3[C@H](C(=O)Nc4ccc(Cl)c(Cl)c4)[C@@H]4C=C[C@@]3(O4)[C@H]2C(=O)NC2CCCCC2)C1,0.2569531798362732,0.20661157
CN1C(=N)N(C)/C(=N/c2nc(Cc3ccc4c(c3)OCO4)c(Cc3ccc4c(c3)OCO4)n2C)C1=O,0.2569421827793121,0.23404256
COc1ccccc1CN1C(=O)COC[C@@H]1[C@H](O)c1ccc(NC(=O)Cc2ccccc2)cc1,0.256922572851181,0.29896906
NC(=O)CCNC(=O)C1=C[C@@H](Oc2ccc(Cl)cc2)[C@H](O)[C@H](O)C1,0.2568950057029724,0.25
CC(/C=C/[C@]1(C)[C@H](C)C=CC(=O)[C@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2568888366222381,0.18421052
CCCCCCCCCc1ccc(/C=N/c2ccc(OC(=O)CC)cc2)cc1,0.2568868994712829,0.25925925
C/C=C1/C[N+]2(CC(=O)c3ccc4c(c3)OCCCO4)CC[C@]34C(=C(C=O)C1C[C@@H]32)Nc1ccccc14.[Br-],0.2568841278553009,0.20952381
O=c1cc(CN2CCN(C/C=C/c3ccccc3)CC2)c2cc(Cl)c(O)cc2o1,0.2568813562393188,0.23157895
C=C1C(=O)[C@@]23C[C@@H]1C[C@@H](O)[C@@H]2[C@]1(COC3=O)[C@@H](OC(C)=O)CC[C@@](C)(COC(C)=O)[C@H]1C=O,0.2568791508674621,0.24242425
C/C(=C\C=C\C1(C)CCC(Br)C(C)(C)O1)C1CCC(C)(O)C(Br)C1,0.2568758428096771,0.15584415
CCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,0.2568555474281311,0.2580645
COc1c(O)c(C=O)c2c(c1C(C)C)C(=O)C1(C)CC=C(CCC=C(C)C)CC1C2=O,0.2568413913249969,0.24675325
CCOC(=O)c1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)Nc2ccccc2)c1,0.2567927837371826,0.2857143
CC(=C/C=C/C1(C)CCC(Br)C(C)(C)O1)C1CCC(C)(O)C(Br)C1,0.2567881345748901,0.15584415
CN[C@H]1C(=O)CCOc2cc3c(c(O)c21)C(=O)c1c(cc(OC)c(O)c1C(O)O)C3=O,0.2567865550518036,0.24242425
Cc1ccc(C2=NC3(CCN(Cc4ccccc4Cl)CC3)NC2=O)cc1C,0.2567703127861023,0.225
COC1C(=O)c2ccccc2N=C1CCCCCCCCCCCC(C)O,0.2567685544490814,0.24074075
O=C(Nc1ccc(Br)cc1)[C@H]1[C@H]2C=C[C@]3(O2)[C@H](C(=O)NC2CCCCC2)N(CCN2CCOCC2)C(=O)[C@@H]13,0.2567488253116607,0.24545455
CCCCCCCCCCCCCCCCCCC[C@H](O)CCCCCCO,0.2567430734634399,0.2857143
CNC1C(O)CC(O[C@H]2C/C=C(/C)C/C(C)=C\C=C/CCCCNC(=O)/C=C\C=C/[C@@H]2C)OC1C,0.2567377686500549,0.2
C=CCC/C=C\CC(O)C/C(=C\Cl)Cc1ccc(O)cc1,0.2567019164562225,0.21818182
CCN1CCC2(CC1)N=C(c1ccccc1)C[C@@H](c1cc(Cl)ccc1O)N2,0.2566656768321991,0.24242425
CC(C)=CC(=O)NC1=C(/C(C)=N/c2ccccc2N(C)C=O)C(=O)[C@]2(C)[C@H]3O[C@@H]3[C@H](C)N12,0.256663829088211,0.18478261
C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@@H]2[C@]1(COC3=O)[C@@H](OC(C)=O)CC[C@@](C)(COC(C)=O)[C@H]1C=O,0.2566604018211365,0.24242425
COc1ccccc1C(=O)Nc1ccc(N2CCN(c3ccccc3OC)CC2)cc1C(=O)O,0.2566518783569336,0.2972973
O=C(Nc1ccc(Br)cc1)[C@@H]1[C@H]2C=C[C@@]3(O2)[C@H]1C(=O)N(CCN1CCOCC1)[C@@H]3C(=O)NC1CCCCC1,0.2566503882408142,0.24545455
CCCCCCCCCCCCCC[C@H](O)[C@H](O)[C@H](N)CO,0.2566328644752502,0.24242425
CCN(CC)Cc1c(O)ccc2c(=O)c(Cl)coc12,0.2566173076629638,0.2835821
N[C@@H](CCOc1ccc(C(=O)C(=O)N[C@H]2CN([C@@H](C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,0.2566039264202118,0.24
N[C@H](CCOc1ccc(C(=O)C(=O)N[C@H]2CN([C@@H](C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,0.2565510869026184,0.24
O=C(NCCN1CCOCC1)[C@H]1C[C@@H](O)[C@H](O)[C@@H]2NC(=Nc3ccc(Cl)cc3)S[C@@H]21,0.2565452754497528,0.2647059
Nc1ccccc1/C=C\c1cc(/C=C/c2ccccc2)c(N)cc1N,0.2565080523490906,0.275
CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,0.2564795315265655,0.24242425
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)CO,0.2564667761325836,0.29787233
CC(/C=C/[C@]1(C)[C@@H](C)C=CC(=O)[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2564662098884582,0.18421052
Cn1cc(CNC[C@H]2Cn3c(-c4cccc(Cl)c4)cnc3CO2)c2ccccc21,0.2564382553100586,0.22857143
O=C(Nc1ccc(Br)cc1)[C@H]1[C@H]2C=C[C@@]3(O2)[C@H]1C(=O)N(CCN1CCOCC1)[C@@H]3C(=O)NC1CCCCC1,0.2564135193824768,0.24545455
C=CC(C)(C)[C@@]12Nc3c(ccc4c3C=CC(C)(C)O4)[C@]1(O)C[C@H]1C(=O)N3CCC[C@]3(O)C(=O)N12,0.2563987374305725,0.16161616
C=CC(C)(C)[C@@]1(C[C@@H]2N=C(O)[C@@H]3CCCN3C2=O)C(O)=Nc2cc3c(cc21)C=CC(C)(C)O3,0.2563803791999817,0.17708333
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.2563646733760834,0.25757575
C[C@@H]1CCCN(CCCN2C(=O)[C@@H]3[C@@H](C(=O)Nc4ccc(Cl)c(Cl)c4)[C@@H]4C=C[C@@]3(O4)[C@H]2C(=O)NC2CCCCC2)C1,0.2563467919826507,0.20661157
CNC(=N)N[C@@](CCCC(=O)CC(=O)CCc1ccc(O)c(OC)c1)(CCn1ccnc1)Cc1ccc(O)cc1,0.2563465237617492,0.28089887
C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]1(COC3=O)[C@@H](OC(C)=O)CC[C@@](C)(COC(C)=O)[C@H]1C=O,0.2563439011573791,0.24242425
CC(C)CCCCCCCCCCCCCCC[C@H](O)CO,0.2563390135765075,0.2682927
C=CC(C)(C)[C@]1(C[C@@H]2N=C(O)[C@@H]3CCCN3C2=O)C(O)=Nc2cc3c(cc21)C=CC(C)(C)O3,0.256335586309433,0.17708333
COc1ccc(C2(CCNCc3ccc(OC)c(OC)c3)CC(C)N(C)CC2C)cc1,0.2563251256942749,0.25757575
CCCCCCCCCCCCCC[C@H](O)[C@@H](O)[C@@H](N)CO,0.2563169300556183,0.24242425
CO[C@@]12c3c(C)cc(O)c4c3C(=C(O)[C@@H]1[C@]13COC(=O)c5c(O)cc(C)c(c51)C(=O)[C@H]2[C@@H]3OC(C)=O)C=NC4=O,0.2563056051731109,0.17924528
CCCCCCC[C@H]1C[C@H]2CCC3=C(C(=O)OCCCCNC(=N)N)C(CCCCC)=NC(=N1)N32,0.2562897503376007,0.20930232
Nc1ccccc1/C=C/c1cc(/C=C/c2ccccc2)c(N)cc1N,0.2562530040740967,0.275
CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)CO,0.2562389075756073,0.25396827
CNC(=N)[N+]1=CC[C@@]2(CNCCO)C=C[C@H]3[C@@]45C(=C(C(=O)[O-])[C@]3(O)COC3CCCCC3)C[C@@H](CC[C@H]4C)[C@]25C1,0.2562211453914642,0.14728682
CP(=O)(COc1ccccc1P(=O)(O)O)COc1ccccc1P(=O)(O)O,0.2562118470668793,0.23076923
O=C(C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O)N1CCc2ccccc21,0.2561934888362884,0.2888889
COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)O[C@@H]4[C@H](O)CC=C(C[C@@H](C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N2C)N(C)C3=O)[C@@H]4C)cc1,0.2561724483966827,0.23076923
CCCCCCCCCCCCCC[C@@H](O)[C@H](O)[C@@H](N)CO,0.2561332285404205,0.24242425
Cc1cccc(CNC2=NCCNC23CCN(S(=O)(=O)c2ccc4c(c2)CCCC4)CC3)c1,0.2560761868953705,0.25842696
COc1ccccc1CN1C(=O)[C@@H]2C(C(C)O)NC3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,0.2560458779335022,0.24509804
O=C1/C(=C/c2ccc(Cl)cc2Cl)Oc2cc(OC(=O)N3CCOCC3)ccc21,0.256037563085556,0.24719101
O=C(NCCN1CCOCC1)[C@H]1C[C@@H](O)[C@H](O)[C@H]2NC(=Nc3ccc(Cl)cc3)S[C@@H]21,0.2560286819934845,0.2647059
CCCCCCCCCCCCCCCCCCCCC[C@H](O)CO,0.2559942305088043,0.2962963
CC(/C=C/[C@@]1(C)[C@H](C)C(=O)C=C[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2559656500816345,0.18421052
CC(/C=C/[C@@]1(C)[C@H](C)C=CC(=O)[C@@H]1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,0.2559656202793121,0.18421052
O=C(/C=C/c1ccc(-c2ccccc2)cc1)NCCOc1ccc(Cl)cc1,0.2559405565261841,0.28846154
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)C[C@H](O)[C@]4(C)[C@H]3[C@H](O)C[C@]12C(=O)O)C(C)C,0.2559293210506439,0.23232323
CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,0.2559269368648529,0.20224719
CCCCCCCCCCC/C=C\C[C@H](COC[C@H](O)CO)OC,0.2559005320072174,0.18604651
COc1ccc(C[C@H]2CC=Cc3cc(OC)ccc32)cc1,0.2558812499046325,0.26923078
O=C1[C@H]2[C@@H](C(=O)N1c1cccc(Cl)c1)[C@]1(C(O)=Nc3ccccc31)N1CCC[C@@H]21,0.2558690011501312,0.23684211
CCCCCCNc1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1,0.2558633089065552,0.234375
O=C(O)c1c[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],0.2558422386646271,0.2777778
CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,0.2558408379554748,0.20224719
C/C=C/C=C/C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1COC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@H](C)/N=C(\O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C1=O,0.2558054327964782,0.2231405
CCCCCCCCCCCCC[C@H](O)C[C@H](O)[C@H](C)N,0.255786657333374,0.2888889
C#C[C@@H](O)/C=C/CCCCCC#CC#CCCCC#CCCCC#CCCCCCC#CC(=O)O,0.2557456195354461,0.22413793
NC(=O)N/N=C(\C(=S)Nc1ccc(Br)cc1)c1ccccc1,0.2557297348976135,0.26530612
COc1ccc(CNC2=NCCNC23CCN(S(=O)(=O)c2ccc(C)cc2C)CC3)cc1,0.2556997835636139,0.25742576
COC(=O)CCCN1C(=O)[C@@]23O[C@@]4(O)[C@@]5(O)[C@@H]2[C@@H](Cc2cccc1c23)C(C)(C)N5C(=O)[C@]4(O)[C@H](C)O,0.2556599974632263,0.2231405
COc1c(O)ccc2c1C#CCc1cc(c3c(c1O)OC[C@H]([C@H](CN=C(N)N)Cc1ccccc1)C3)CC[C@@H](O)CC(=O)CC2,0.2556385993957519,0.19090909
CCC[C@@H]1C[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@](O)(C(Br)Br)O1,0.2556342780590057,0.19753087
CN1CCN(C[C@H]2C[N@]3CC[C@H]2C[C@@H]3CNC(=S)Nc2ccc(N(C)C)cc2)CC1,0.2556117177009582,0.19444445
CN1C(=O)[C@@H]2C[C@@H](CN2Cc2ccccc2Cl)Oc2ccccc21,0.2556108832359314,0.2769231
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@H](N(C)C(=O)CN=CN)[C@@H](OC)C[C@H]2N)O1,0.25559201836586,0.29213482
CC[C@@H]1OC(=O)CCCC/C=C\C/C=C\[C@@H]2[C@@H](O)[C@H](I)C[C@H]21,0.2555551826953888,0.20930232
CC(C)C/N=C/C1C(=O)OC(C)(C)OC1=O,0.2555526196956634,0.2173913
CN[C@H]1[C@H](O)[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.2555331885814667,0.19318181
COc1ccc(/C=N/N2CC(=O)N3Cc4[nH]c5ccccc5c4C[C@@H]3C2=O)cc1OC,0.2555286586284637,0.23255815
CC(C)=CCC[C@@H](C)/C=C/C=C(\C)C(=O)NC(=N)NCCCCNC(=N)N,0.2555061876773834,0.21875
C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)OC[C@]32[C@@H](OC(C)=O)CCC(C)(C)[C@H]2C(=O)O)[C@@H]1OC(C)=O,0.2554900646209717,0.25263157
CC(=O)N1CCC2(CC1)N=C(c1cc(Cl)ccc1O)C[C@@H](c1ccccc1O)N2,0.2554543614387512,0.25773194
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(CO)CO,0.2554533779621124,0.27868852
Cc1cc(O)c(CN2CCOCC2)c2c1C(=O)/C(=C/c1cccc(Cl)c1)O2,0.2554489076137543,0.25842696
Cc1cc(=O)c2c(O)c3c(O)cc(=O)c4c3c3c(c(Cl)c(O)c1c23)C(C)(C)C=4O,0.2554338276386261,0.23404256
O=C1C2=C(NC(=S)N[C@@H]2c2ccccc2)c2ccccc21,0.2554176151752472,0.25581396
C=C(CCC(=O)NC1(C)C(=O)N(C)C(Cc2c(Br)[nH]c3ccccc23)C(=O)NC(C)C(=O)C1c1ccc(O)cc1)C(=O)C(C)CC(C)O,0.2554062604904175,0.17948718
COc1c(OC)c(O)c2c(c1O)c(=O)c1ccccc1n2C,0.2553931772708893,0.27450982
CCCCCCCCCC[C@H]1C[C@H]2CC[C@H]3[C@@H](C(=O)OCCCCNC(=N)N)[C@@H](C)N=C(N1)N23,0.2553809881210327,0.22891566
CCCCCCCCCCC[C@@H]1N=C(N)NC(CCCO)=C1C(=O)OCCCCNC(=N)N,0.2553791105747223,0.24
C=C(C)[C@H](O)Cc1c(OC)cc(O)c2c(=O)c3cccc(O)c3n(C)c12,0.2553149163722992,0.26984128
CO[C@]12C[C@@H](C)CN=C1C[C@H]1[C@@H](C[C@@]3(C)[C@@H]4CC[C@H]5C[C@@H](N)CC[C@]5(C)[C@H]4CC[C@]13C)O2,0.2552902698516845,0.24705882
CCN(CC)C[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=S)Nc1ccc(N(C)C)cc1,0.2552690207958221,0.2
COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CC[C@H](NC(=O)[C@@H](O)c3ccccc3)C[C@H]1C(=O)N2,0.2552669644355774,0.23853211
CC(/C=C/C=C\C=C\C=C(/C)C(=O)N[C@H](C)CO)=C\[C@H](C)[C@@H](O)/C(C)=C/C(C)C,0.2552652657032013,0.1590909
CC(C)CCOC[C@@H]1C[C@]2(C[C@](C)(c3csc(Nc4ccccc4)n3)OC2=O)C(=O)O1,0.2552263438701629,0.19090909
COCCCN1C(=O)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(Cl)c3)[C@H]3C=C[C@@]2(O3)[C@@H]1C(=O)NC1CCCCC1,0.2551973760128021,0.2300885
CC[C@@H](OCOC)[C@@]1(C)OC(C)(C)O[C@@H]1[C@@H](C)[C@H](O)[C@H](C)C[C@@]1(C)OC(C)(C)O[C@@H]1[C@@H](C)[C@H](O)[C@@H](C)C(=O)OC,0.2551925182342529,0.16049382
O=C1C[C@@]2(O)C=C(Br)C(=O)[C@H](Br)[C@H]2N1,0.2551634907722473,0.17857143
COc1c(O)cc2c3c(cc4ccccc4c13)N(C)C(=O)C2=O,0.2551441788673401,0.26785713
